filepath,is_related
/Users/yashaga/Carnot/data/enron-eval-medium/davis-d-inbox-wells-36.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dean-c-inbox-817.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dean-c-inbox-838.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dean-c-inbox-960.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-10.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-11.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-12.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-13.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-14.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-15.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-16.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-17.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-8.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-sent-295.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-sent-318.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/delainey-d-sent-683.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/derrick-j-inbox-100.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/derrick-j-inbox-103.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/derrick-j-inbox-248.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/derrick-j-inbox-75.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/derrick-j-sent-items-536.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-149.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-165.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-166.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-19.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-35.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donoho-l-inbox-36.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-125.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-19.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-241.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-287.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-336.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-36.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-451.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-509.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/donohoe-t-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-41.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-42.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-45.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-46.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-50.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-53.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/dorland-c-inbox-69.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-149.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-166.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-3.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-50.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-565.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-566.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/ermis-f-inbox-601.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-45.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-46.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-50.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-53.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-69.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-95.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/farmer-d-inbox-96.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/fischer-m-inbox-48.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/fischer-m-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-149.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-165.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-166.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-50.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-53.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-95.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/forney-j-inbox-96.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gang-l-inbox-41.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gang-l-inbox-42.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gang-l-inbox-45.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gang-l-inbox-46.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gay-r-inbox-10.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gay-r-inbox-13.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gay-r-inbox-14.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gay-r-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-100.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-13.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-264.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-3.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-313.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-474.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/geaccone-t-inbox-503.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-125.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-19.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-241.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-287.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-3.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-319.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/germany-c-inbox-35.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-42.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-50.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-53.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-84.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-95.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/gilbertsmith-d-inbox-96.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-125.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-13.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-241.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-287.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-451.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-inbox-9.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/giron-d-sent-items-200.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/griffith-j-inbox-10.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/griffith-j-inbox-13.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/griffith-j-inbox-29.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-all-documents-1103.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-all-documents-2352.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-all-documents-2355.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-inbox-291.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-inbox-92.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/kaminski-v-technote-mail-projects-1.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-1083.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-1469.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-1655.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-1693.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-1722.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-264.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-313.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/lay-k-inbox-667.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/martin-t-inbox-53-short.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/parks-j-deleted-items-913-short.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/townsend-j-inbox-7-short.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
/Users/yashaga/Carnot/data/enron-eval-medium/whalley-g-merchant-investments-3.txt,Error reading file: Forbidden function evaluation: 'open' is not among the explicitly allowed tools or defined/imported in the preceding code
